artist,song_name,song_info
Metro Boomin,10 Freaky Girls with 21 Savage,"[77.0, 0.81, 0.353, 6.0, -9.931, 0.0, 0.31, 0.588, 0.0, 0.102, 0.0727, 88.031, 208293.0]"
Metro Boomin,Rich Nigga Shit feat. Young Thug,"[76.0, 0.825, 0.733, 1.0, -5.625, 0.0, 0.0969, 0.349, 0.0, 0.112, 0.62, 97.974, 190331.0]"
Metro Boomin,Mr. Right Now feat. Drake,"[74.0, 0.647, 0.667, 5.0, -5.563, 1.0, 0.304, 0.231, 0.0, 0.133, 0.704, 172.08, 193839.0]"
Metro Boomin,No Heart,"[73.0, 0.906, 0.444, 4.0, -8.692, 0.0, 0.384, 0.136, 6.44e-05, 0.173, 0.678, 140.063, 235040.0]"
Metro Boomin,X feat. Future,"[72.0, 0.835, 0.413, 1.0, -9.81, 1.0, 0.396, 0.373, 0.00133, 0.101, 0.111, 149.004, 258880.0]"
Metro Boomin,Overdue with Travis Scott,"[72.0, 0.638, 0.4, 11.0, -11.212, 0.0, 0.0425, 0.733, 0.000133, 0.334, 0.495, 150.133, 166093.0]"
Metro Boomin,Glock In My Lap,"[72.0, 0.847, 0.733, 10.0, -6.439, 0.0, 0.16, 0.00574, 1.04e-05, 0.151, 0.202, 130.029, 193591.0]"
Migos,Stir Fry,"[78.0, 0.817, 0.816, 2.0, -5.402, 1.0, 0.269, 0.00263, 0.0, 0.159, 0.508, 181.982, 190288.0]"
Migos,Pure Water with Migos,"[76.0, 0.682, 0.559, 0.0, -5.545, 1.0, 0.127, 0.174, 0.0, 0.344, 0.137, 202.015, 192471.0]"
Migos,Walk It Talk It,"[75.0, 0.907, 0.633, 2.0, -5.145, 1.0, 0.184, 0.0876, 2.6e-06, 0.106, 0.395, 145.914, 276147.0]"
Migos,Bad and Boujee feat. Lil Uzi Vert,"[74.0, 0.926, 0.666, 11.0, -5.314, 1.0, 0.244, 0.0611, 0.0, 0.123, 0.168, 127.079, 343150.0]"
Migos,Slide feat. Frank Ocean  Migos,"[73.0, 0.736, 0.795, 1.0, -3.299, 0.0, 0.0545, 0.498, 1.21e-06, 0.254, 0.511, 104.066, 230813.0]"
Migos,MotorSport,"[72.0, 0.904, 0.518, 2.0, -5.32, 1.0, 0.183, 0.0305, 0.0, 0.325, 0.188, 137.996, 303077.0]"
Migos,Narcos,"[72.0, 0.936, 0.585, 0.0, -6.914, 1.0, 0.125, 0.0142, 0.0, 0.132, 0.242, 124.991, 255379.0]"
Migos,I Get the Bag feat. Migos,"[70.0, 0.89, 0.633, 11.0, -5.475, 1.0, 0.168, 0.0232, 0.000343, 0.0993, 0.425, 139.948, 233087.0]"
Migos,Slippery feat. Gucci Mane,"[70.0, 0.92, 0.675, 1.0, -5.661, 0.0, 0.263, 0.307, 0.0, 0.104, 0.749, 141.967, 304041.0]"
Migos,Need It feat. YoungBoy Never Broke Again,"[66.0, 0.852, 0.747, 11.0, -3.666, 0.0, 0.169, 0.0311, 0.0, 0.0789, 0.898, 148.005, 195681.0]"
Ty Dolla ign,Chosen feat. Ty Dolla ign,"[79.0, 0.571, 0.767, 2.0, -5.16, 1.0, 0.287, 0.336, 0.0, 0.0809, 0.605, 93.421, 161684.0]"
Ty Dolla ign,WUSYANAME feat. Youngboy Never Broke Again  Ty Dolla ign,"[78.0, 0.493, 0.653, 0.0, -5.666, 0.0, 0.0466, 0.269, 0.0, 0.511, 0.852, 142.347, 121573.0]"
Ty Dolla ign,Or Nah feat. The Weeknd Wiz Khalifa  DJ Mustard - Remix,"[77.0, 0.805, 0.33, 1.0, -8.712, 0.0, 0.1, 0.22, 0.0, 0.105, 0.211, 121.97, 242983.0]"
Ty Dolla ign,Swalla feat. Nicki Minaj  Ty Dolla ign,"[77.0, 0.696, 0.817, 1.0, -3.862, 1.0, 0.109, 0.075, 0.0, 0.187, 0.782, 98.064, 216409.0]"
Ty Dolla ign,Spicy feat. Post Malone,"[75.0, 0.782, 0.51, 4.0, -5.724, 0.0, 0.0419, 0.143, 0.0, 0.115, 0.118, 99.993, 143375.0]"
Ty Dolla ign,Nights Like This feat. Ty Dolla ign,"[74.0, 0.61, 0.725, 8.0, -5.131, 1.0, 0.15, 0.367, 0.0, 0.154, 0.291, 146.163, 201788.0]"
Ty Dolla ign,OTW,"[73.0, 0.652, 0.678, 2.0, -6.183, 1.0, 0.0541, 0.183, 3.26e-05, 0.106, 0.28, 72.989, 263014.0]"
Ty Dolla ign,Scared of the Dark feat. XXXTENTACION,"[70.0, 0.443, 0.623, 0.0, -6.717, 0.0, 0.0718, 0.0468, 0.0, 0.247, 0.156, 79.365, 233000.0]"
Ty Dolla ign,Hot Girl Summer feat. Nicki Minaj  Ty Dolla ign,"[69.0, 0.872, 0.814, 0.0, -4.568, 1.0, 0.155, 0.00485, 1.96e-06, 0.214, 0.57, 98.985, 199427.0]"
Ty Dolla ign,Bacc Seat feat. Ty Dolla ign,"[68.0, 0.783, 0.524, 1.0, -6.828, 1.0, 0.115, 0.0404, 0.0, 0.087, 0.153, 144.989, 172320.0]"
Lil Wayne,Sucker for Pain with Wiz Khalifa Imagine Dragons Logic  Ty Dolla ign feat. X Ambassadors,"[76.0, 0.502, 0.786, 9.0, -4.378, 0.0, 0.317, 0.255, 0.0, 0.65, 0.739, 169.021, 243491.0]"
Lil Wayne,Love Me,"[75.0, 0.674, 0.608, 8.0, -6.628, 0.0, 0.0334, 0.0119, 0.0, 0.103, 0.464, 124.952, 253440.0]"
Lil Wayne,Mirror,"[75.0, 0.328, 0.622, 5.0, -7.291, 0.0, 0.0866, 0.858, 0.0, 0.104, 0.401, 74.267, 228093.0]"
Lil Wayne,Forever,"[73.0, 0.457, 0.906, 5.0, -2.278, 0.0, 0.342, 0.249, 0.0, 0.182, 0.54, 104.02, 357707.0]"
Lil Wayne,ay! feat. Lil Wayne,"[73.0, 0.742, 0.617, 2.0, -6.689, 1.0, 0.0345, 0.05, 5.92e-05, 0.0711, 0.491, 147.002, 124188.0]"
Lil Wayne,6 Foot 7 Foot,"[73.0, 0.365, 0.751, 2.0, -5.429, 1.0, 0.304, 0.000707, 0.0, 0.318, 0.604, 79.119, 248587.0]"
Lil Wayne,Scared of the Dark feat. XXXTENTACION,"[70.0, 0.443, 0.623, 0.0, -6.717, 0.0, 0.0718, 0.0468, 0.0, 0.247, 0.156, 79.365, 233000.0]"
Lil Wayne,A Milli,"[64.0, 0.663, 0.688, 6.0, -8.659, 0.0, 0.283, 0.0391, 0.00224, 0.223, 0.731, 151.589, 221813.0]"
Lil Wayne,Lollipop,"[62.0, 0.832, 0.43, 0.0, -9.39, 1.0, 0.0826, 0.0606, 0.00323, 0.124, 0.462, 148.074, 299333.0]"
Lil Wayne,Possessive feat. Lil Wayne  BLEU,"[70.0, 0.734, 0.398, 9.0, -9.453, 1.0, 0.243, 0.0136, 0.000158, 0.111, 0.243, 91.941, 233747.0]"
Young Money,Trophies,"[75.0, 0.746, 0.687, 1.0, -7.475, 1.0, 0.382, 0.155, 0.0, 0.137, 0.283, 143.931, 188320.0]"
Young Money,BedRock,"[71.0, 0.733, 0.664, 8.0, -6.163, 1.0, 0.295, 0.102, 0.0, 0.191, 0.557, 148.005, 288133.0]"
Young Money,Steady Mobbin,"[64.0, 0.488, 0.691, 0.0, -8.09, 0.0, 0.279, 0.0219, 0.0, 0.501, 0.697, 156.141, 310733.0]"
Young Money,Uoeno - Remix,"[57.0, 0.815, 0.451, 10.0, -8.977, 0.0, 0.195, 0.232, 0.0, 0.17, 0.41, 126.057, 229460.0]"
Young Money,EveryGirl In The World,"[56.0, 0.605, 0.744, 4.0, -5.5, 1.0, 0.252, 0.00291, 0.0, 0.319, 0.743, 76.171, 313400.0]"
Young Money,Every Girl,"[54.0, 0.632, 0.73, 6.0, -5.895, 0.0, 0.245, 0.00316, 0.0, 0.397, 0.762, 76.067, 315320.0]"
Young Money,Lookin Ass,"[53.0, 0.85, 0.466, 1.0, -7.132, 1.0, 0.0538, 0.122, 3.36e-06, 0.105, 0.218, 114.026, 160747.0]"
Young Money,Senile,"[53.0, 0.816, 0.729, 2.0, -6.274, 1.0, 0.0459, 0.0193, 7.76e-06, 0.182, 0.298, 111.989, 198933.0]"
Young Money,Roger That,"[51.0, 0.482, 0.627, 2.0, -7.561, 1.0, 0.116, 0.00827, 0.0, 0.701, 0.293, 157.58, 209827.0]"
Young Money,Pass The Dutch,"[50.0, 0.548, 0.553, 9.0, -10.328, 1.0, 0.457, 0.254, 0.0, 0.111, 0.874, 84.24, 306067.0]"
ScHoolboy Q,Collard Greens,"[78.0, 0.825, 0.575, 11.0, -4.87, 1.0, 0.0633, 0.025, 9.94e-06, 0.205, 0.65, 153.954, 299960.0]"
ScHoolboy Q,Man Of The Year,"[71.0, 0.749, 0.865, 3.0, -5.228, 1.0, 0.0413, 0.00536, 0.0, 0.198, 0.371, 111.914, 216013.0]"
ScHoolboy Q,Studio,"[68.0, 0.709, 0.589, 8.0, -7.776, 0.0, 0.0433, 0.0507, 0.0, 0.0585, 0.58, 133.922, 278067.0]"
ScHoolboy Q,X with 2 Chainz  Saudi,"[67.0, 0.768, 0.471, 2.0, -8.406, 1.0, 0.259, 0.0201, 0.0, 0.268, 0.405, 131.023, 267427.0]"
ScHoolboy Q,Numb Numb Juice,"[64.0, 0.885, 0.492, 1.0, -6.015, 1.0, 0.367, 0.00172, 7.79e-05, 0.081, 0.203, 156.958, 107147.0]"
ScHoolboy Q,THat Part,"[63.0, 0.927, 0.535, 6.0, -7.59, 0.0, 0.0911, 0.0855, 0.0, 0.136, 0.336, 112.96, 313573.0]"
ScHoolboy Q,Floating feat. 21 Savage,"[62.0, 0.906, 0.545, 11.0, -4.977, 0.0, 0.344, 0.181, 0.0, 0.091, 0.543, 139.932, 186827.0]"
ScHoolboy Q,Hands On The Wheel,"[59.0, 0.65, 0.859, 1.0, -4.54, 0.0, 0.0957, 0.021, 0.0, 0.0986, 0.169, 127.828, 197800.0]"
ScHoolboy Q,Pac-Man feat. ScHoolboy Q,"[61.0, 0.762, 0.809, 7.0, -5.454, 0.0, 0.0961, 0.273, 3.99e-05, 0.333, 0.731, 96.042, 192880.0]"
ScHoolboy Q,Dangerous feat. Kid Cudi,"[61.0, 0.414, 0.544, 5.0, -9.455, 1.0, 0.102, 0.636, 1.71e-05, 0.0813, 0.0569, 171.867, 150613.0]"
Ace Hood,We Ball,"[64.0, 0.752, 0.525, 10.0, -9.034, 0.0, 0.248, 0.252, 0.0, 0.115, 0.151, 154.961, 200655.0]"
Ace Hood,Bugatti,"[64.0, 0.6, 0.592, 1.0, -4.947, 1.0, 0.0545, 0.0191, 0.0, 0.0955, 0.0663, 130.205, 269267.0]"
Ace Hood,Popovitch,"[62.0, 0.665, 0.714, 11.0, -7.948, 1.0, 0.228, 0.366, 0.0, 0.388, 0.412, 168.012, 171767.0]"
Ace Hood,Big Fish,"[60.0, 0.824, 0.445, 1.0, -9.414, 1.0, 0.245, 0.471, 1.45e-05, 0.114, 0.687, 119.899, 171862.0]"
Ace Hood,Finding My Way,"[59.0, 0.917, 0.491, 1.0, -8.14, 0.0, 0.0477, 0.292, 1.91e-06, 0.106, 0.375, 112.027, 207991.0]"
Ace Hood,Came Wit the Posse,"[56.0, 0.953, 0.486, 5.0, -7.177, 1.0, 0.0859, 0.235, 6.33e-06, 0.121, 0.701, 127.055, 178056.0]"
Ace Hood,We On,"[51.0, 0.586, 0.802, 0.0, -3.566, 1.0, 0.0308, 0.0162, 0.0, 0.23, 0.149, 155.933, 210427.0]"
Ace Hood,3 Bless,"[55.0, 0.828, 0.543, 1.0, -5.433, 1.0, 0.45, 0.117, 0.0, 0.107, 0.105, 156.061, 153846.0]"
Ace Hood,Hustle Hard Remix,"[52.0, 0.831, 0.74, 1.0, -3.723, 1.0, 0.152, 0.00557, 0.0, 0.302, 0.21, 140.041, 285693.0]"
Ace Hood,Energy,"[52.0, 0.918, 0.557, 1.0, -8.034, 1.0, 0.25, 0.00828, 0.311, 0.103, 0.179, 140.022, 165001.0]"
Jay Rock,King's Dead with Kendrick Lamar Future  James Blake,"[71.0, 0.645, 0.705, 1.0, -5.008, 1.0, 0.299, 0.000813, 0.0, 0.128, 0.376, 137.133, 229670.0]"
Jay Rock,Wow Freestyle feat. Kendrick Lamar,"[70.0, 0.782, 0.633, 8.0, -4.644, 1.0, 0.341, 0.0355, 0.0, 0.0615, 0.749, 150.055, 175213.0]"
Jay Rock,WIN,"[65.0, 0.879, 0.595, 1.0, -2.936, 1.0, 0.0889, 0.0152, 0.0, 0.391, 0.355, 125.994, 215227.0]"
Jay Rock,Tap Out feat. Jeremih,"[61.0, 0.676, 0.62, 5.0, -6.343, 0.0, 0.0562, 0.105, 0.0, 0.211, 0.607, 100.06, 199960.0]"
Jay Rock,OSOM feat. J. Cole,"[60.0, 0.749, 0.674, 8.0, -6.756, 0.0, 0.229, 0.406, 0.0, 0.296, 0.396, 124.917, 323120.0]"
Jay Rock,Is What It Is,"[57.0, 0.645, 0.733, 1.0, -6.424, 1.0, 0.591, 0.384, 0.0, 0.368, 0.813, 85.797, 177947.0]"
Jay Rock,Vice City feat. Black Hippy,"[55.0, 0.844, 0.553, 8.0, -7.284, 0.0, 0.356, 0.156, 1.32e-06, 0.0816, 0.511, 114.939, 283752.0]"
Jay Rock,Shit Real feat. Tee Grizzley,"[55.0, 0.839, 0.678, 8.0, -6.865, 0.0, 0.148, 0.28, 2.05e-05, 0.118, 0.303, 104.02, 140339.0]"
Jay Rock,The Bloodiest,"[52.0, 0.635, 0.652, 0.0, -4.303, 0.0, 0.127, 0.0757, 3.35e-05, 0.337, 0.322, 147.955, 183413.0]"
Jay Rock,True Story feat. Jay Rock  Jay Worthy,"[51.0, 0.787, 0.616, 2.0, -9.433, 0.0, 0.153, 0.0142, 0.0, 0.104, 0.313, 84.964, 226667.0]"
Waka Flocka Flame,No Hands feat. Roscoe Dash  Wale,"[76.0, 0.76, 0.595, 1.0, -6.366, 1.0, 0.0391, 0.00544, 0.0, 0.241, 0.361, 131.497, 263773.0]"
Waka Flocka Flame,Hard in Da Paint,"[63.0, 0.611, 0.66, 11.0, -5.883, 1.0, 0.0839, 0.198, 0.0, 0.365, 0.583, 71.544, 246387.0]"
Waka Flocka Flame,Grove St. Party feat. Kebo Gotti,"[63.0, 0.705, 0.702, 0.0, -4.783, 0.0, 0.108, 0.138, 0.0, 0.364, 0.771, 140.059, 250493.0]"
Waka Flocka Flame,15th and the 1st feat. YG Hootie,"[48.0, 0.837, 0.656, 11.0, -4.32, 1.0, 0.322, 0.0427, 0.0, 0.115, 0.401, 140.113, 233387.0]"
Waka Flocka Flame,No Hands,"[54.0, 0.737, 0.482, 1.0, -8.242, 1.0, 0.0887, 0.00863, 0.0, 0.429, 0.311, 131.504, 72882.0]"
Waka Flocka Flame,"Game On feat. Good Charlotte - From ""Pixels - The Movie""","[53.0, 0.583, 0.99, 6.0, -4.147, 1.0, 0.273, 0.00832, 0.00756, 0.55, 0.739, 165.998, 227080.0]"
Waka Flocka Flame,For My Dawgs,"[49.0, 0.751, 0.664, 1.0, -6.111, 1.0, 0.317, 0.189, 0.0, 0.672, 0.686, 155.796, 201667.0]"
Waka Flocka Flame,Round of Applause feat. Drake,"[48.0, 0.712, 0.758, 9.0, -4.835, 1.0, 0.26, 0.343, 0.0, 0.141, 0.903, 140.02, 266000.0]"
Waka Flocka Flame,O Let's Do It feat. Cap,"[48.0, 0.682, 0.513, 1.0, -6.312, 0.0, 0.396, 0.0128, 0.0, 0.212, 0.338, 130.085, 248533.0]"
Waka Flocka Flame,50k feat. Gucci Mane,"[45.0, 0.891, 0.464, 2.0, -7.08, 1.0, 0.32, 0.000246, 0.0, 0.104, 0.177, 143.974, 216738.0]"
Mike WiLL Made-It,23,"[72.0, 0.859, 0.599, 9.0, -5.254, 1.0, 0.0614, 0.000362, 8.2e-06, 0.13, 0.319, 140.005, 252520.0]"
Mike WiLL Made-It,Runnin with AAP Rocky AAP Ferg  Nicki Minaj,"[64.0, 0.545, 0.975, 10.0, -3.193, 0.0, 0.454, 0.17, 0.0, 0.145, 0.609, 123.906, 131674.0]"
Mike WiLL Made-It,Black Barbies,"[64.0, 0.809, 0.588, 0.0, -5.167, 1.0, 0.0869, 0.0878, 7.24e-05, 0.171, 0.249, 146.024, 254080.0]"
Mike WiLL Made-It,Buy The World,"[61.0, 0.793, 0.631, 11.0, -6.109, 0.0, 0.0998, 0.0406, 0.000478, 0.207, 0.231, 119.971, 226693.0]"
Mike WiLL Made-It,Nothing Is Promised with Rihanna,"[58.0, 0.735, 0.494, 8.0, -7.607, 0.0, 0.115, 0.0108, 1.05e-06, 0.108, 0.143, 135.159, 170752.0]"
Mike WiLL Made-It,Perfect Pint feat. Kendrick Lamar Gucci Mane  Rae Sremmurd,"[58.0, 0.741, 0.562, 4.0, -5.474, 0.0, 0.165, 0.172, 0.0, 0.0751, 0.292, 180.068, 240926.0]"
Mike WiLL Made-It,What That Speed Bout!?,"[57.0, 0.755, 0.81, 10.0, -4.061, 0.0, 0.235, 0.125, 0.0, 0.382, 0.297, 101.93, 171165.0]"
Mike WiLL Made-It,Gucci On My feat. 21 Savage YG  Migos,"[54.0, 0.934, 0.359, 1.0, -5.133, 1.0, 0.23, 0.173, 8.11e-06, 0.152, 0.0886, 140.004, 274847.0]"
Mike WiLL Made-It,Aries YuGo feat. Pharrell  Station Wagon P,"[53.0, 0.853, 0.635, 4.0, -3.82, 0.0, 0.0405, 0.0107, 0.0, 0.325, 0.174, 141.982, 271752.0]"
Mike WiLL Made-It,Ice Cold Final Round with Vince Staples  Ludwig Göransson,"[53.0, 0.388, 0.558, 1.0, -7.476, 0.0, 0.0707, 0.471, 0.155, 0.135, 0.162, 163.911, 125082.0]"
YG,Que Rabão feat. Mr. Catra,"[79.0, 0.874, 0.654, 0.0, -5.529, 0.0, 0.309, 0.197, 0.0, 0.182, 0.642, 150.016, 176194.0]"
YG,Scared Money feat. J. Cole and Moneybagg Yo,"[72.0, 0.898, 0.58, 8.0, -7.632, 0.0, 0.26, 0.0101, 0.0, 0.169, 0.661, 84.018, 204286.0]"
YG,Run feat. Tyga 21 Savage  BIA,"[72.0, 0.817, 0.625, 2.0, -6.103, 1.0, 0.217, 0.0251, 1.18e-06, 0.223, 0.379, 101.028, 237624.0]"
YG,That's My N**** with Meek Mill YG  Snoop Dogg,"[71.0, 0.723, 0.732, 11.0, -5.514, 1.0, 0.0864, 0.11, 0.0, 0.484, 0.503, 104.991, 199747.0]"
YG,Who Do You Love?,"[68.0, 0.68, 0.411, 9.0, -9.761, 1.0, 0.434, 0.0336, 0.0, 0.0889, 0.161, 193.131, 233515.0]"
YG,BIG BANK feat. 2 Chainz Big Sean Nicki Minaj,"[67.0, 0.745, 0.346, 1.0, -7.709, 1.0, 0.331, 0.00552, 0.0, 0.0881, 0.112, 203.911, 237240.0]"
YG,Go Loko feat. Tyga Jon Z,"[67.0, 0.88, 0.67, 2.0, -5.177, 1.0, 0.0468, 0.325, 4.17e-06, 0.0662, 0.131, 101.008, 299227.0]"
YG,My Nigga,"[67.0, 0.678, 0.479, 10.0, -6.959, 0.0, 0.206, 0.0812, 0.0, 0.207, 0.762, 171.12, 235632.0]"
YG,Slide,"[61.0, 0.823, 0.487, 10.0, -8.416, 0.0, 0.347, 0.086, 2.85e-05, 0.172, 0.172, 96.997, 236333.0]"
YG,La La Land feat. YG,"[65.0, 0.774, 0.473, 1.0, -5.122, 0.0, 0.0569, 0.221, 0.0, 0.222, 0.416, 97.953, 177253.0]"
Kid Ink,Show Me feat. Chris Brown,"[69.0, 0.711, 0.508, 7.0, -7.299, 1.0, 0.0502, 0.0355, 0.0, 0.141, 0.663, 98.098, 217800.0]"
Kid Ink,Main Chick feat. Chris Brown,"[63.0, 0.775, 0.496, 10.0, -5.652, 1.0, 0.0354, 0.0393, 0.0, 0.526, 0.204, 95.072, 197813.0]"
Kid Ink,Promise feat. Fetty Wap,"[62.0, 0.797, 0.469, 8.0, -8.112, 1.0, 0.0646, 0.0599, 0.0, 0.0753, 0.481, 103.057, 224240.0]"
Kid Ink,Hell  Back,"[62.0, 0.597, 0.545, 8.0, -6.956, 1.0, 0.102, 0.339, 0.0, 0.107, 0.344, 134.043, 250558.0]"
Kid Ink,Ride With Me feat. Kid Ink,"[60.0, 0.623, 0.889, 7.0, -2.169, 1.0, 0.0367, 0.0939, 0.0, 0.358, 0.466, 149.931, 169500.0]"
Kid Ink,Ride Out,"[59.0, 0.696, 0.801, 5.0, -5.641, 0.0, 0.0952, 0.0469, 0.0, 0.502, 0.536, 93.003, 211909.0]"
Kid Ink,Body Language feat. Usher  Tinashe,"[51.0, 0.882, 0.53, 5.0, -5.771, 0.0, 0.0379, 0.0187, 0.0, 0.097, 0.256, 99.015, 206280.0]"
Kid Ink,Be Real feat. DeJ Loaf,"[54.0, 0.762, 0.611, 9.0, -5.462, 0.0, 0.0876, 0.122, 0.000315, 0.141, 0.386, 99.934, 206760.0]"
Kid Ink,Hotel feat. Chris Brown,"[44.0, 0.78, 0.581, 10.0, -6.996, 0.0, 0.17, 0.00497, 0.0, 0.215, 0.693, 102.87, 218880.0]"
Kid Ink,Neat,"[56.0, 0.888, 0.551, 1.0, -8.886, 1.0, 0.131, 0.0127, 2.58e-06, 0.104, 0.139, 120.532, 159375.0]"
Bas,Tribe with J. Cole,"[69.0, 0.755, 0.594, 7.0, -5.906, 1.0, 0.216, 0.241, 0.0, 0.107, 0.237, 178.929, 238053.0]"
Bas,l e t . g o . m y . h a n d with Bas  6LACK,"[68.0, 0.583, 0.625, 1.0, -8.011, 1.0, 0.277, 0.506, 0.0, 0.196, 0.516, 89.812, 266291.0]"
Bas,[The Jackie] with J. Cole  Lil Tjay,"[68.0, 0.784, 0.473, 8.0, -6.139, 1.0, 0.0523, 0.33, 0.0, 0.278, 0.635, 128.014, 204434.0]"
Bas,Costa Rica with Bas  JID feat. Guapdad 4000 Reese LAFLARE Jace Mez Smokepurpp Buddy  Ski Mask The Slump God,"[68.0, 0.642, 0.647, 7.0, -6.312, 0.0, 0.428, 0.517, 0.0, 0.0649, 0.664, 120.749, 217867.0]"
Bas,h u n g e r . o n . h i l l s i d e with Bas,"[65.0, 0.563, 0.703, 2.0, -5.756, 1.0, 0.0702, 0.126, 0.0, 0.213, 0.294, 94.983, 238972.0]"
Bas,1 0 0 . m i l ‘ with Bas,"[64.0, 0.711, 0.647, 2.0, -5.667, 0.0, 0.0822, 0.334, 0.0, 0.312, 0.227, 125.092, 163302.0]"
Bas,[Admire Her] with Gunna,"[62.0, 0.883, 0.507, 1.0, -7.188, 0.0, 0.244, 0.366, 0.0, 0.136, 0.294, 138.008, 157777.0]"
Bas,Lifestyle with Bas feat. AAP Ferg,"[60.0, 0.832, 0.7, 0.0, -6.005, 0.0, 0.0491, 0.12, 0.0, 0.239, 0.586, 145.937, 166776.0]"
Bas,Night Job,"[60.0, 0.812, 0.623, 7.0, -7.002, 1.0, 0.343, 0.0611, 0.0, 0.111, 0.199, 119.883, 194227.0]"
Bas,Romeo feat. Bas,"[58.0, 0.752, 0.636, 3.0, -6.535, 0.0, 0.0852, 0.246, 0.0, 0.36, 0.733, 95.014, 166200.0]"
AAP Ferg,Dreams Fairytales Fantasies feat. Brent Faiyaz  Salaam Remi,"[75.0, 0.737, 0.597, 7.0, -7.333, 1.0, 0.119, 0.292, 0.0, 0.13, 0.449, 92.049, 222987.0]"
AAP Ferg,Plain Jane,"[74.0, 0.797, 0.844, 11.0, -5.482, 1.0, 0.275, 0.0651, 0.0, 0.087, 0.52, 170.142, 173600.0]"
AAP Ferg,Plain Jane REMIX feat. Nicki Minaj,"[73.0, 0.791, 0.839, 11.0, -4.284, 1.0, 0.266, 0.0588, 6.26e-05, 0.259, 0.383, 170.113, 202636.0]"
AAP Ferg,Work REMIX feat. AAP Rocky French Montana Trinidad James  ScHoolboy Q,"[70.0, 0.841, 0.733, 1.0, -5.077, 1.0, 0.142, 0.0246, 0.0, 0.174, 0.284, 130.009, 283693.0]"
AAP Ferg,Shabba feat. AAP Rocky,"[65.0, 0.869, 0.712, 9.0, -6.136, 1.0, 0.103, 0.0715, 0.0, 0.272, 0.435, 120.0, 275867.0]"
AAP Ferg,Runnin with AAP Rocky AAP Ferg  Nicki Minaj,"[64.0, 0.545, 0.975, 10.0, -3.193, 0.0, 0.454, 0.17, 0.0, 0.145, 0.609, 123.906, 131674.0]"
AAP Ferg,Floor Seats,"[62.0, 0.705, 0.733, 5.0, -4.942, 1.0, 0.102, 0.069, 0.154, 0.823, 0.681, 135.993, 157507.0]"
AAP Ferg,New Level feat. Future,"[57.0, 0.734, 0.703, 1.0, -1.69, 0.0, 0.132, 0.0344, 0.0, 0.162, 0.152, 121.08, 264973.0]"
AAP Ferg,Dennis Rodman feat. Tyga,"[61.0, 0.741, 0.537, 1.0, -6.797, 1.0, 0.143, 0.0358, 0.0, 0.146, 0.233, 80.454, 198307.0]"
AAP Ferg,Lifestyle with Bas feat. AAP Ferg,"[60.0, 0.832, 0.7, 0.0, -6.005, 0.0, 0.0491, 0.12, 0.0, 0.239, 0.586, 145.937, 166776.0]"
VIC MENSA,Wraith,"[67.0, 0.957, 0.528, 7.0, -6.025, 0.0, 0.128, 0.162, 1.3e-06, 0.615, 0.687, 130.001, 147692.0]"
VIC MENSA,Reverse feat. G-Eazy,"[63.0, 0.836, 0.703, 0.0, -4.731, 1.0, 0.106, 0.031, 0.0, 0.124, 0.211, 144.959, 211893.0]"
VIC MENSA,Liquor Locker,"[60.0, 0.497, 0.433, 6.0, -7.126, 0.0, 0.235, 0.0534, 0.0, 0.0545, 0.447, 78.479, 258120.0]"
VIC MENSA,U Mad,"[59.0, 0.723, 0.585, 1.0, -6.496, 1.0, 0.0471, 0.0121, 0.0, 0.325, 0.485, 134.071, 299800.0]"
VIC MENSA,THE TASTE feat. BJ The Chicago Kid  Papi Beatz,"[52.0, 0.597, 0.533, 7.0, -8.406, 0.0, 0.0454, 0.197, 2.49e-06, 0.114, 0.256, 134.165, 186195.0]"
VIC MENSA,Dark Things,"[52.0, 0.572, 0.577, 10.0, -6.044, 0.0, 0.135, 0.00893, 0.0, 0.166, 0.25, 161.905, 192467.0]"
VIC MENSA,Oh No!!! from The Suicide Squad,"[51.0, 0.597, 0.655, 2.0, -6.665, 1.0, 0.0614, 0.0272, 2.46e-05, 0.438, 0.378, 81.084, 213995.0]"
VIC MENSA,Holy F4k,"[51.0, 0.864, 0.651, 5.0, -5.594, 1.0, 0.342, 0.497, 0.000186, 0.109, 0.747, 140.055, 195483.0]"
VIC MENSA,Rollin' Like A Stoner,"[50.0, 0.637, 0.661, 7.0, -5.23, 1.0, 0.0808, 0.191, 0.0, 0.134, 0.393, 130.228, 195920.0]"
VIC MENSA,Down On My Luck,"[47.0, 0.72, 0.751, 11.0, -7.69, 0.0, 0.194, 0.391, 0.00152, 0.108, 0.487, 125.022, 209480.0]"
Juicy J,"Shell Shocked feat. Kill the Noise  Madsonik - From ""Teenage Mutant Ninja Turtles""","[66.0, 0.596, 0.815, 6.0, -5.668, 0.0, 0.0755, 0.0111, 0.0, 0.174, 0.459, 165.015, 206567.0]"
Juicy J,Bandz A Make Her Dance feat. Lil' Wayne  2 Chainz,"[63.0, 0.871, 0.743, 2.0, -5.442, 1.0, 0.277, 0.00212, 0.0, 0.141, 0.576, 130.977, 278827.0]"
Juicy J,Smoke A Nigga feat. Wiz Khalifa,"[59.0, 0.825, 0.636, 4.0, -6.417, 0.0, 0.221, 0.0574, 0.0, 0.249, 0.147, 150.009, 257827.0]"
