artist,related_to,id,popularity,followers,collaborations,genres_num,song_name,song_popularity,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Isaiah Rashad,Vince Staples,6aaMZ3fcfLv4tEbmY7bjRM,66.0,1169089.0,0.0,4.0,Score (feat. SZA & 6LACK),59.0,6aaMZ3fcfLv4tEbmY7bjRM,0.5,0.515,7.0,-8.283,1.0,0.31,0.442,0.00018,0.0681,0.566,85.173,200968.0
Isaiah Rashad,Vince Staples,6aaMZ3fcfLv4tEbmY7bjRM,66.0,1169089.0,0.0,4.0,From The Garden (feat. Lil Uzi Vert),59.0,6aaMZ3fcfLv4tEbmY7bjRM,0.866,0.64,6.0,-6.195,0.0,0.413,0.000697,0.000114,0.702,0.636,142.04,189307.0
Isaiah Rashad,Vince Staples,6aaMZ3fcfLv4tEbmY7bjRM,66.0,1169089.0,0.0,4.0,Silkk da Shocka (feat. Syd),60.0,6aaMZ3fcfLv4tEbmY7bjRM,0.59,0.602,8.0,-8.195,1.0,0.413,0.577,6.59e-06,0.643,0.72,121.986,166087.0
Isaiah Rashad,Vince Staples,6aaMZ3fcfLv4tEbmY7bjRM,66.0,1169089.0,0.0,4.0,RIP Young,66.0,6aaMZ3fcfLv4tEbmY7bjRM,0.971,0.677,2.0,-6.895,1.0,0.092,0.0476,2.22e-05,0.112,0.58,120.027,158051.0
Isaiah Rashad,Vince Staples,6aaMZ3fcfLv4tEbmY7bjRM,66.0,1169089.0,0.0,4.0,4r Da Squaw,61.0,6aaMZ3fcfLv4tEbmY7bjRM,0.667,0.523,10.0,-9.477,0.0,0.329,0.532,2.12e-05,0.137,0.409,143.934,232571.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,HAZARD DUTY PAY!,59.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.615,0.951,8.0,0.915,1.0,0.169,0.038,0.0,0.182,0.6,121.575,157169.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,WHAT KIND OF RAPPIN' IS THIS?,57.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.373,0.967,1.0,-1.36,1.0,0.202,0.253,7.27e-05,0.499,0.666,139.03,112452.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,DIRTY!,54.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.694,0.923,2.0,-1.077,0.0,0.0793,0.153,0.0,0.0582,0.676,119.097,120986.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,BALD!,56.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.594,0.917,10.0,-2.382,1.0,0.3,0.0372,0.0,0.495,0.675,154.703,153932.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,"Jesus Forgive Me, I Am A Thot",53.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.628,0.78,11.0,-5.217,1.0,0.451,0.243,0.0,0.318,0.602,122.308,156534.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,Baby I'm Bleeding,55.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.574,0.859,1.0,-2.401,1.0,0.193,0.195,0.0,0.416,0.828,171.392,152246.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,Free The Frail,54.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.553,0.509,1.0,-7.955,1.0,0.353,0.515,0.0,0.154,0.264,153.674,210570.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,1539 N. Calvert,63.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.863,0.717,4.0,-3.143,0.0,0.17,0.278,0.0826,0.0991,0.357,152.05,157259.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,DIKEMBE!,52.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.606,0.973,8.0,-1.644,1.0,0.244,0.0939,0.000503,0.31,0.335,140.963,182270.0
JPEGMAFIA,Vince Staples,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,0.0,6.0,REBOUND!,55.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.783,0.874,11.0,-1.134,0.0,0.223,0.15,1.54e-06,0.187,0.671,141.339,224358.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Dmtri,56.0,7BMccF0hQFBpP6417k1OtQ,0.599,0.694,9.0,-6.29,0.0,0.478,0.674,0.0,0.465,0.3,81.024,274133.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Jaguar,58.0,7BMccF0hQFBpP6417k1OtQ,0.385,0.845,9.0,-5.585,0.0,0.174,0.0306,0.0,0.868,0.421,93.338,175307.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Standing in the Rain (with Mark Ronson & Dan Auerbach),43.0,7BMccF0hQFBpP6417k1OtQ,0.642,0.901,1.0,-3.688,0.0,0.0773,0.0168,1.97e-06,0.0887,0.352,100.039,202145.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Actin Crazy,56.0,7BMccF0hQFBpP6417k1OtQ,0.5,0.622,1.0,-7.282,1.0,0.619,0.197,0.0,0.116,0.252,165.503,239467.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Ninety One,55.0,7BMccF0hQFBpP6417k1OtQ,0.57,0.744,7.0,-6.066,1.0,0.178,0.226,0.0,0.21,0.672,82.766,118267.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Easy Rider,54.0,7BMccF0hQFBpP6417k1OtQ,0.422,0.851,11.0,-4.031,1.0,0.0398,0.0339,0.0,0.152,0.667,93.649,259301.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Subzero,52.0,7BMccF0hQFBpP6417k1OtQ,0.371,0.689,0.0,-8.267,0.0,0.319,0.17,0.0,0.368,0.148,98.922,180360.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Imported Goods,57.0,7BMccF0hQFBpP6417k1OtQ,0.619,0.937,1.0,-5.835,1.0,0.355,0.16,0.0,0.17,0.677,93.294,249773.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Latin Grammys,51.0,7BMccF0hQFBpP6417k1OtQ,0.543,0.803,7.0,-4.013,1.0,0.348,0.184,0.0,0.696,0.738,170.069,169813.0
Action Bronson,Vince Staples,7BMccF0hQFBpP6417k1OtQ,62.0,716602.0,0.0,9.0,Baby Blue (feat. Chance the Rapper),64.0,7BMccF0hQFBpP6417k1OtQ,0.828,0.487,6.0,-6.142,0.0,0.0343,0.247,1.86e-05,0.136,0.761,85.027,280160.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Rhode Clean,50.0,0CKa42Jqrc9fSFbDjePaXP,0.7,0.613,2.0,-7.543,0.0,0.126,0.315,2.55e-05,0.369,0.806,160.018,147081.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Pick Up The Pace,56.0,0CKa42Jqrc9fSFbDjePaXP,0.838,0.587,11.0,-6.604,0.0,0.134,0.208,0.0,0.199,0.535,75.485,146114.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Fly The Coop,50.0,0CKa42Jqrc9fSFbDjePaXP,0.662,0.846,4.0,-3.757,1.0,0.176,0.0224,0.0,0.0996,0.865,149.982,198600.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Country Sh*t (Remix),60.0,0CKa42Jqrc9fSFbDjePaXP,0.732,0.572,0.0,-6.157,1.0,0.0386,0.00117,0.0,0.378,0.239,128.05,242467.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Mixed Messages,49.0,0CKa42Jqrc9fSFbDjePaXP,0.72,0.691,1.0,-6.266,1.0,0.0328,0.0486,2.16e-05,0.174,0.34,115.966,266978.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Callin' (feat. Big K.R.I.T. & WESTSIDE BOOGIE),53.0,0CKa42Jqrc9fSFbDjePaXP,0.598,0.805,11.0,-5.846,0.0,0.406,0.26,0.0,0.107,0.719,148.005,197680.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Southside of the Moon,50.0,0CKa42Jqrc9fSFbDjePaXP,0.543,0.52,1.0,-6.914,1.0,0.326,0.601,2.59e-06,0.115,0.407,87.882,138508.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Put You On,50.0,0CKa42Jqrc9fSFbDjePaXP,0.869,0.882,10.0,-3.12,0.0,0.201,0.019,0.0,0.176,0.69,148.054,175946.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Big Bank (feat. T.I.),49.0,0CKa42Jqrc9fSFbDjePaXP,0.712,0.847,11.0,-3.088,0.0,0.147,0.00814,0.0,0.381,0.594,148.936,224643.0
Big K.R.I.T.,Vince Staples,0CKa42Jqrc9fSFbDjePaXP,60.0,860832.0,0.0,12.0,Country Sh*t,52.0,0CKa42Jqrc9fSFbDjePaXP,0.763,0.58,0.0,-4.874,1.0,0.0349,0.000208,0.0,0.0974,0.186,128.039,195533.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Dangerous (feat. Kid Cudi),61.0,5IcR3N7QB1j6KBL8eImZ8m,0.414,0.544,5.0,-9.455,1.0,0.102,0.636,1.71e-05,0.0813,0.0569,171.867,150613.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Collard Greens,78.0,5IcR3N7QB1j6KBL8eImZ8m,0.825,0.575,11.0,-4.87,1.0,0.0633,0.025,9.94e-06,0.205,0.65,153.954,299960.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Studio,68.0,5IcR3N7QB1j6KBL8eImZ8m,0.709,0.589,8.0,-7.776,0.0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Hands On The Wheel,59.0,5IcR3N7QB1j6KBL8eImZ8m,0.65,0.859,1.0,-4.54,0.0,0.0957,0.021,0.0,0.0986,0.169,127.828,197800.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,THat Part,63.0,5IcR3N7QB1j6KBL8eImZ8m,0.927,0.535,6.0,-7.59,0.0,0.0911,0.0855,0.0,0.136,0.336,112.96,313573.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,X (with 2 Chainz & Saudi),67.0,5IcR3N7QB1j6KBL8eImZ8m,0.768,0.471,2.0,-8.406,1.0,0.259,0.0201,0.0,0.268,0.405,131.023,267427.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Floating (feat. 21 Savage),62.0,5IcR3N7QB1j6KBL8eImZ8m,0.906,0.545,11.0,-4.977,0.0,0.344,0.181,0.0,0.091,0.543,139.932,186827.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Pac-Man (feat. ScHoolboy Q),61.0,5IcR3N7QB1j6KBL8eImZ8m,0.762,0.809,7.0,-5.454,0.0,0.0961,0.273,3.99e-05,0.333,0.731,96.042,192880.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Man Of The Year,71.0,5IcR3N7QB1j6KBL8eImZ8m,0.749,0.865,3.0,-5.228,1.0,0.0413,0.00536,0.0,0.198,0.371,111.914,216013.0
ScHoolboy Q,Vince Staples,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Numb Numb Juice,64.0,5IcR3N7QB1j6KBL8eImZ8m,0.885,0.492,1.0,-6.015,1.0,0.367,0.00172,7.79e-05,0.081,0.203,156.958,107147.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,Suck My Dick Hoe,47.0,4bbjivSh1oG4NOc7uYHfw5,0.781,0.888,8.0,-3.961,1.0,0.435,0.231,0.0,0.593,0.919,79.985,157133.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,Ski Ski BasedGod,33.0,4bbjivSh1oG4NOc7uYHfw5,0.742,0.652,1.0,-4.982,1.0,0.0438,0.162,0.0,0.282,0.105,139.989,179905.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,Berkeley,33.0,4bbjivSh1oG4NOc7uYHfw5,0.837,0.758,11.0,-5.09,0.0,0.17,0.0265,1.89e-05,0.0176,0.43,88.003,309777.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,T-Shirts Buddens,46.0,4bbjivSh1oG4NOc7uYHfw5,0.306,0.957,7.0,-2.225,1.0,0.362,0.421,0.0,0.715,0.654,174.306,213280.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,Thank God Im Based,39.0,4bbjivSh1oG4NOc7uYHfw5,0.661,0.802,11.0,-4.609,0.0,0.235,0.0128,0.0,0.3,0.418,142.086,247222.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,I Love You,34.0,4bbjivSh1oG4NOc7uYHfw5,0.62,0.548,2.0,-9.79,1.0,0.226,0.828,0.0,0.111,0.503,109.206,177032.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,High Definition 3D,39.0,4bbjivSh1oG4NOc7uYHfw5,0.825,0.627,11.0,-7.402,0.0,0.267,0.228,0.0,0.174,0.244,133.928,238209.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,B.O.R. (Birth of Rap),43.0,4bbjivSh1oG4NOc7uYHfw5,0.392,0.766,0.0,-5.697,0.0,0.153,0.765,0.0,0.19,0.418,136.28,234153.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,I'm God,50.0,4bbjivSh1oG4NOc7uYHfw5,0.516,0.788,2.0,-4.899,1.0,0.458,0.0784,0.0,0.0736,0.19,142.207,276000.0
Lil B,Vince Staples,4bbjivSh1oG4NOc7uYHfw5,49.0,193518.0,0.0,2.0,Swag Like Ohio,49.0,4bbjivSh1oG4NOc7uYHfw5,0.411,0.942,4.0,0.792,1.0,0.081,0.0319,0.0,0.377,0.45,140.387,174323.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,Carefree,60.0,1FvjvACFvko2Z91IvDljrx,0.873,0.457,11.0,-11.558,1.0,0.0451,0.288,1.12e-06,0.093,0.74,137.543,190116.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,Chicken Wings - Remix,53.0,1FvjvACFvko2Z91IvDljrx,0.646,0.554,10.0,-3.571,0.0,0.452,0.167,0.000885,0.632,0.683,179.869,165565.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,Understood,58.0,1FvjvACFvko2Z91IvDljrx,0.677,0.843,9.0,-5.354,1.0,0.324,0.213,7.02e-06,0.554,0.734,84.993,208571.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,P's & Q's,50.0,1FvjvACFvko2Z91IvDljrx,0.667,0.725,11.0,-4.42,1.0,0.337,0.0429,0.0,0.106,0.141,87.958,153040.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,Jazz,57.0,1FvjvACFvko2Z91IvDljrx,0.636,0.61,8.0,-9.665,1.0,0.119,0.25,0.000121,0.113,0.296,125.227,260160.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,Off The Drugs,49.0,1FvjvACFvko2Z91IvDljrx,0.636,0.561,3.0,-7.727,1.0,0.423,0.136,0.0,0.111,0.52,102.726,177273.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,Communicate,53.0,1FvjvACFvko2Z91IvDljrx,0.727,0.567,4.0,-10.139,0.0,0.571,0.502,0.0,0.259,0.452,120.097,237046.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,Gwendolynn's Apprehension,53.0,1FvjvACFvko2Z91IvDljrx,0.556,0.893,8.0,-4.771,1.0,0.303,0.748,0.0,0.12,0.68,91.352,225533.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,MOVIN',56.0,1FvjvACFvko2Z91IvDljrx,0.713,0.525,1.0,-10.334,1.0,0.267,0.673,0.0091,0.115,0.604,163.989,153028.0
Mick Jenkins,Vince Staples,1FvjvACFvko2Z91IvDljrx,60.0,545314.0,0.0,7.0,Vibe,52.0,1FvjvACFvko2Z91IvDljrx,0.544,0.626,2.0,-9.544,0.0,0.334,0.311,0.0,0.106,0.399,79.101,274826.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,Shallow Grave,45.0,2p13eHCal7qrUX1r0Hb7T7,0.564,0.479,2.0,-7.157,1.0,0.0592,0.639,0.00175,0.146,0.492,61.525,205854.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,VOID!,29.0,2p13eHCal7qrUX1r0Hb7T7,0.402,0.639,1.0,-7.974,0.0,0.0601,0.312,0.0123,0.31,0.346,108.154,1138313.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,Harness,40.0,2p13eHCal7qrUX1r0Hb7T7,0.695,0.365,2.0,-11.707,1.0,0.0948,0.803,0.00139,0.0981,0.5,134.102,252122.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,Find an Hour,27.0,2p13eHCal7qrUX1r0Hb7T7,0.609,0.987,8.0,-5.114,1.0,0.129,0.351,0.0028,0.406,0.482,128.227,77968.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,Tunnel Vision,25.0,2p13eHCal7qrUX1r0Hb7T7,0.626,0.566,6.0,-8.953,1.0,0.0424,0.432,0.0137,0.301,0.488,102.007,222914.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,If Possible,37.0,2p13eHCal7qrUX1r0Hb7T7,0.449,0.486,1.0,-8.771,0.0,0.0394,0.808,1.17e-05,0.261,0.621,119.537,155784.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,Every Evening,27.0,2p13eHCal7qrUX1r0Hb7T7,0.722,0.455,9.0,-10.457,1.0,0.0538,0.758,0.0723,0.104,0.637,76.018,181314.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,Targets & Digits,26.0,2p13eHCal7qrUX1r0Hb7T7,0.385,0.651,9.0,-5.332,1.0,0.0907,0.441,0.0452,0.0694,0.492,144.503,236667.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,One Under,30.0,2p13eHCal7qrUX1r0Hb7T7,0.463,0.61,0.0,-6.593,1.0,0.0388,0.647,0.3,0.134,0.453,178.813,306046.0
VRITRA,Vince Staples,2p13eHCal7qrUX1r0Hb7T7,35.0,15909.0,0.0,1.0,Clean Me Clean,28.0,2p13eHCal7qrUX1r0Hb7T7,0.609,0.559,8.0,-8.114,1.0,0.0403,0.366,0.0646,0.151,0.364,152.182,348158.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,BLOODY FUTURE,43.0,7lsnwlX6puQ7lcpSEpJbZE,0.654,0.653,4.0,-9.406,0.0,0.0338,0.00537,0.0,0.107,0.544,122.038,205027.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,Void,38.0,7lsnwlX6puQ7lcpSEpJbZE,0.409,0.753,7.0,-7.271,1.0,0.0913,0.000702,0.00567,0.362,0.204,133.301,183642.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,Taking Responsibility,47.0,7lsnwlX6puQ7lcpSEpJbZE,0.559,0.648,1.0,-7.393,0.0,0.129,0.0908,0.000313,0.221,0.351,188.036,210893.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,DEATH FANTASY,44.0,7lsnwlX6puQ7lcpSEpJbZE,0.619,0.618,6.0,-8.063,1.0,0.0253,0.00414,0.34,0.171,0.277,108.058,129220.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,AMERICAN GURL,47.0,7lsnwlX6puQ7lcpSEpJbZE,0.643,0.716,8.0,-6.065,1.0,0.0264,0.0011,4.5e-06,0.0493,0.152,108.975,228440.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,BITE ME,46.0,7lsnwlX6puQ7lcpSEpJbZE,0.761,0.806,10.0,-4.402,0.0,0.0603,0.0664,0.00695,0.619,0.707,116.977,206893.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,NICE OUT,55.0,7lsnwlX6puQ7lcpSEpJbZE,0.684,0.914,11.0,-3.596,0.0,0.0333,0.00229,0.288,0.299,0.181,108.984,246733.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,NO APOLOGY!,38.0,7lsnwlX6puQ7lcpSEpJbZE,0.546,0.681,4.0,-6.638,0.0,0.0307,0.00282,1.67e-06,0.34,0.402,100.001,195108.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,CHOICE COWBOY,37.0,7lsnwlX6puQ7lcpSEpJbZE,0.505,0.921,11.0,-5.864,0.0,0.0597,0.00845,5.73e-05,0.138,0.291,152.027,173840.0
Kilo Kish,Vince Staples,7lsnwlX6puQ7lcpSEpJbZE,47.0,134458.0,5.0,6.0,Existential Crisis Hour!,41.0,7lsnwlX6puQ7lcpSEpJbZE,0.504,0.548,9.0,-8.87,1.0,0.184,0.868,0.00104,0.138,0.682,81.247,67853.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,EYE EYE EYE (feat. Kevin Abstract),52.0,07EcmJpfAday8xGkslfanE,0.78,0.548,5.0,-7.873,1.0,0.274,0.445,0.0,0.147,0.553,127.964,165667.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,American Boyfriend,53.0,07EcmJpfAday8xGkslfanE,0.463,0.698,1.0,-4.456,1.0,0.0368,0.0215,4.65e-06,0.238,0.351,93.072,238249.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,SIERRA NIGHTS (feat. Ryan Beatty),55.0,07EcmJpfAday8xGkslfanE,0.696,0.635,1.0,-5.854,1.0,0.0706,0.0854,1.15e-05,0.107,0.397,147.901,263720.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,DEAR MISS HOLLOWAY,63.0,07EcmJpfAday8xGkslfanE,0.539,0.687,1.0,-7.055,0.0,0.0707,0.299,0.000191,0.405,0.343,150.139,209907.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,Georgia,52.0,07EcmJpfAday8xGkslfanE,0.665,0.522,8.0,-9.677,1.0,0.11,0.729,0.000126,0.0935,0.289,134.043,219467.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,Crumble,51.0,07EcmJpfAday8xGkslfanE,0.571,0.553,5.0,-9.249,1.0,0.0502,0.808,0.0684,0.336,0.333,103.952,187918.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,SLUGGER (feat. $NOT & slowthai),54.0,07EcmJpfAday8xGkslfanE,0.687,0.83,1.0,-7.085,1.0,0.332,0.0434,0.0,0.153,0.256,80.042,256347.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,Peach,71.0,07EcmJpfAday8xGkslfanE,0.646,0.682,7.0,-5.847,1.0,0.0759,0.683,4.84e-06,0.107,0.421,131.895,176732.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,Baby Boy,56.0,07EcmJpfAday8xGkslfanE,0.372,0.485,5.0,-8.841,1.0,0.0761,0.667,0.00386,0.14,0.433,170.417,211669.0
Kevin Abstract,BROCKHAMPTON,07EcmJpfAday8xGkslfanE,59.0,675620.0,0.0,4.0,Empty,60.0,07EcmJpfAday8xGkslfanE,0.59,0.498,9.0,-6.845,1.0,0.0827,0.162,0.0,0.0947,0.504,80.022,194337.0
JPEGMAFIA,BROCKHAMPTON,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,2.0,6.0,HAZARD DUTY PAY!,59.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.615,0.951,8.0,0.915,1.0,0.169,0.038,0.0,0.182,0.6,121.575,157169.0
JPEGMAFIA,BROCKHAMPTON,6yJ6QQ3Y5l0s0tn7b0arrO,61.0,510199.0,2.0,6.0,WHAT KIND OF RAPPIN' IS THIS?,57.0,6yJ6QQ3Y5l0s0tn7b0arrO,0.373,0.967,1.0,-1.36,1.0,0.202,0.253,7.27e-05,0.499,0.666,139.03,112452.0
