artist,related_to,genres,id,related_id,popularity,followers,collaborations,genres_num
Almighty Jay,YBN Nahmir,['trap' 'vapor trap' 'viral rap'],2HWXxzgBIr0RMSZmvMZeJU,3gGUMEwIX6XodWsYEvKSal,47.0,579647.0,10.0,3.0
Ugly God,YBN Nahmir,['meme rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],3Fdm9TFJQCLmC3AWMuGExi,3gGUMEwIX6XodWsYEvKSal,52.0,2035902.0,0.0,5.0
Comethazine,YBN Nahmir,['rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],1iJdyDcY98X3GMnUesl7tf,3gGUMEwIX6XodWsYEvKSal,63.0,2030377.0,0.0,5.0
Lil Yachty,YBN Nahmir,['atl hip hop' 'hip hop' 'melodic rap' 'rap' 'trap' 'viral rap'],6icQOAFXDZKsumw3YXyusw,3gGUMEwIX6XodWsYEvKSal,76.0,8235611.0,0.0,6.0
Nebu Kiniza,YBN Nahmir,['melodic rap' 'plugg' 'trap' 'vapor trap'],5lCY3tqdQxbeg5igSlObaT,3gGUMEwIX6XodWsYEvKSal,54.0,342457.0,0.0,4.0
Flipp Dinero,YBN Nahmir,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap' 'viral rap'],2HUwZ0kumzCSlhFcjFZfpp,3gGUMEwIX6XodWsYEvKSal,60.0,1102904.0,0.0,6.0
Famous Dex,YBN Nahmir,"['chicago rap' 'drill' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'vapor trap' 'viral rap']",0WOxhx4hikIsyF3CRPLC8W,3gGUMEwIX6XodWsYEvKSal,60.0,2395401.0,0.0,8.0
Cordae,YBN Nahmir,['dmv rap' 'hip hop' 'rap' 'trap'],0huGjMyP507tBCARyzSkrv,3gGUMEwIX6XodWsYEvKSal,67.0,1790765.0,5.0,4.0
Lil Gnar,YBN Nahmir,"['atl hip hop' 'dark trap' 'melodic rap' 'trap' 'underground hip hop'
 'vapor trap' 'viral rap']",3EIX8WuD9ybB4ruz0MSilB,3gGUMEwIX6XodWsYEvKSal,56.0,501135.0,0.0,7.0
Blueface,YBN Nahmir,['cali rap' 'trap'],3Fl1V19tmjt57oBdxXKAjJ,3gGUMEwIX6XodWsYEvKSal,68.0,5305742.0,0.0,2.0
Tay-K,YBN Nahmir,['cali rap' 'dfw rap' 'rap' 'trap' 'vapor trap' 'viral rap'],2ODbg2404zUzTi02qIPEjB,3gGUMEwIX6XodWsYEvKSal,65.0,2916197.0,0.0,6.0
Yung Bans,YBN Nahmir,['plugg' 'rap' 'trap' 'underground hip hop' 'vapor trap'],6WkUZyqghQei2G809wMKuZ,3gGUMEwIX6XodWsYEvKSal,56.0,706946.0,0.0,5.0
NAV,YBN Nahmir,"['canadian hip hop' 'canadian trap' 'hip hop' 'melodic rap' 'rap'
 'toronto rap' 'trap' 'vapor trap']",7rkW85dBwwrJtlHRDkJDAC,3gGUMEwIX6XodWsYEvKSal,74.0,3021709.0,0.0,8.0
SOB X RBE,YBN Nahmir,"['cali rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'
 'west coast trap']",2TImI3DW7o5MdRXJs4D37h,3gGUMEwIX6XodWsYEvKSal,55.0,523863.0,0.0,6.0
Rich The Kid,YBN Nahmir,"['atl hip hop' 'hip hop' 'melodic rap' 'plugg' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'vapor trap' 'viral rap']",1pPmIToKXyGdsCF6LmqLmI,3gGUMEwIX6XodWsYEvKSal,68.0,2883004.0,0.0,10.0
Sheck Wes,YBN Nahmir,['rap' 'trap' 'underground hip hop' 'vapor trap'],2RDOrhPqAM4jzTRCEb19qX,3gGUMEwIX6XodWsYEvKSal,65.0,1312780.0,0.0,4.0
Lil Pump,YBN Nahmir,['emo rap' 'miami hip hop' 'rap' 'trap' 'vapor trap' 'viral rap'],3wyVrVrFCkukjdVIdirGVY,3gGUMEwIX6XodWsYEvKSal,66.0,8005965.0,0.0,6.0
Tee Grizzley,YBN Nahmir,"['detroit hip hop' 'detroit trap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",6AUl0ykLLpvTktob97x9hO,3gGUMEwIX6XodWsYEvKSal,67.0,2957596.0,0.0,7.0
Quality Control,YBN Nahmir,"['hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'viral rap']",6i392l38cR3uBPF0DbNs7S,3gGUMEwIX6XodWsYEvKSal,64.0,1047074.0,0.0,7.0
Dbangz,YBN Nahmir,['aesthetic rap' 'meme rap' 'vapor trap' 'viral rap'],4o3KrdNrP5TODhuOesqHfR,3gGUMEwIX6XodWsYEvKSal,49.0,253997.0,0.0,4.0
YNW Melly,Blueface,['melodic rap' 'trap'],1cNDP5yjU5vjeR8qMf4grg,3Fl1V19tmjt57oBdxXKAjJ,73.0,7830815.0,0.0,2.0
Yung Tory,Blueface,"['canadian hip hop' 'canadian trap' 'melodic rap' 'toronto rap'
 'vapor trap']",392I9I5QMSyoA0FmI5pVfx,3Fl1V19tmjt57oBdxXKAjJ,47.0,238640.0,0.0,5.0
BlocBoy JB,Blueface,"['memphis hip hop' 'pop rap' 'rap' 'southern hip hop' 'tennessee hip hop'
 'trap' 'vapor trap' 'viral rap']",4TEJudQY2pXxVHPE3gD2EU,3Fl1V19tmjt57oBdxXKAjJ,60.0,1382716.0,0.0,8.0
YK Osiris,Blueface,['melodic rap' 'pop r&b' 'trap' 'viral rap'],7meyrw7Or5DwteYxDJrkCM,3Fl1V19tmjt57oBdxXKAjJ,57.0,1407505.0,0.0,4.0
Comethazine,Blueface,['rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],1iJdyDcY98X3GMnUesl7tf,3Fl1V19tmjt57oBdxXKAjJ,63.0,2030377.0,0.0,5.0
Roddy Ricch,Blueface,['melodic rap' 'rap' 'trap'],757aE44tKEUQEqRuT6GnEB,3Fl1V19tmjt57oBdxXKAjJ,80.0,8199296.0,0.0,3.0
Lil Tecca,Blueface,['melodic rap' 'pluggnb' 'rap'],4Ga1P7PMIsmqEZqhYZQgDo,3Fl1V19tmjt57oBdxXKAjJ,77.0,5356039.0,0.0,3.0
DaBaby,Blueface,['north carolina hip hop' 'rap' 'trap'],4r63FhuTkUYltbVAg5TQnk,3Fl1V19tmjt57oBdxXKAjJ,82.0,9922736.0,2.0,3.0
YBN Nahmir,Blueface,['alabama rap' 'rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],3gGUMEwIX6XodWsYEvKSal,3Fl1V19tmjt57oBdxXKAjJ,63.0,2881185.0,2.0,6.0
Flipp Dinero,Blueface,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap' 'viral rap'],2HUwZ0kumzCSlhFcjFZfpp,3Fl1V19tmjt57oBdxXKAjJ,60.0,1102904.0,0.0,6.0
Quin Nfn,Blueface,['austin hip hop' 'southern hip hop' 'viral rap'],3M1quhETLChtt9NHKVaajX,3Fl1V19tmjt57oBdxXKAjJ,54.0,292128.0,0.0,3.0
Almighty Jay,Blueface,['trap' 'vapor trap' 'viral rap'],2HWXxzgBIr0RMSZmvMZeJU,3Fl1V19tmjt57oBdxXKAjJ,47.0,579647.0,0.0,3.0
Quando Rondo,Blueface,['melodic rap' 'pop rap' 'trap'],4IprNlQiJZUUJhDl0fL2SL,3Fl1V19tmjt57oBdxXKAjJ,61.0,1976531.0,0.0,3.0
Cordae,Blueface,['dmv rap' 'hip hop' 'rap' 'trap'],0huGjMyP507tBCARyzSkrv,3Fl1V19tmjt57oBdxXKAjJ,67.0,1790765.0,0.0,4.0
Lil Mosey,Blueface,['melodic rap' 'rap' 'rap conscient' 'trap' 'vapor trap'],5zctI4wO9XSKS8XwcnqEHk,3Fl1V19tmjt57oBdxXKAjJ,71.0,4693571.0,0.0,5.0
Lil Yachty,Blueface,['atl hip hop' 'hip hop' 'melodic rap' 'rap' 'trap' 'viral rap'],6icQOAFXDZKsumw3YXyusw,3Fl1V19tmjt57oBdxXKAjJ,76.0,8235611.0,0.0,6.0
Famous Dex,Blueface,"['chicago rap' 'drill' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'vapor trap' 'viral rap']",0WOxhx4hikIsyF3CRPLC8W,3Fl1V19tmjt57oBdxXKAjJ,60.0,2395401.0,0.0,8.0
DDG,Blueface,['rap' 'trap' 'viral rap'],0WK3H9OErSn5zKOkOV5egm,3Fl1V19tmjt57oBdxXKAjJ,64.0,755713.0,0.0,3.0
Yung Bans,Blueface,['plugg' 'rap' 'trap' 'underground hip hop' 'vapor trap'],6WkUZyqghQei2G809wMKuZ,3Fl1V19tmjt57oBdxXKAjJ,56.0,706946.0,0.0,5.0
SleazyWorld Go,Blueface,['viral rap'],7FOQfJbC3e4GNoheojERnF,3Fl1V19tmjt57oBdxXKAjJ,65.0,56971.0,0.0,1.0
Kid Trunks,Lil Gnar,['asian american hip hop' 'dark trap' 'underground hip hop' 'vapor trap'],57SA5Qv24Vydwd6bJnV8fI,3EIX8WuD9ybB4ruz0MSilB,50.0,285787.0,0.0,4.0
Yung Pinch,Lil Gnar,"['emo rap' 'melodic rap' 'oc rap' 'pop rap' 'sad rap' 'trap'
 'underground hip hop' 'vapor trap']",61qMnYXa1GxSBoV3IiYKjZ,3EIX8WuD9ybB4ruz0MSilB,57.0,503113.0,0.0,8.0
Comethazine,Lil Gnar,['rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],1iJdyDcY98X3GMnUesl7tf,3EIX8WuD9ybB4ruz0MSilB,63.0,2030377.0,0.0,5.0
Nebu Kiniza,Lil Gnar,['melodic rap' 'plugg' 'trap' 'vapor trap'],5lCY3tqdQxbeg5igSlObaT,3EIX8WuD9ybB4ruz0MSilB,54.0,342457.0,0.0,4.0
Matt Ox,Lil Gnar,['melodic rap' 'plugg' 'underground hip hop' 'vapor trap'],2J6pigOrBmKQgqJUY5UM7r,3EIX8WuD9ybB4ruz0MSilB,54.0,285253.0,0.0,4.0
Ronny J,Lil Gnar,['melodic rap' 'miami hip hop' 'underground hip hop' 'vapor trap'],3TKCdsX8yNNoiC1gesn6or,3EIX8WuD9ybB4ruz0MSilB,50.0,373418.0,0.0,4.0
Almighty Jay,Lil Gnar,['trap' 'vapor trap' 'viral rap'],2HWXxzgBIr0RMSZmvMZeJU,3EIX8WuD9ybB4ruz0MSilB,47.0,579647.0,0.0,3.0
Global Dan,Lil Gnar,['emo rap' 'melodic rap' 'sad rap' 'vapor trap'],1lzugG0lqNh9nP6Fp2zG3c,3EIX8WuD9ybB4ruz0MSilB,45.0,143851.0,0.0,4.0
YBN Nahmir,Lil Gnar,['alabama rap' 'rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],3gGUMEwIX6XodWsYEvKSal,3EIX8WuD9ybB4ruz0MSilB,63.0,2881185.0,1.0,6.0
Cooliecut,Lil Gnar,['dark trap' 'underground hip hop' 'vapor trap'],19uEVh7y7Y9RfjMphMamXc,3EIX8WuD9ybB4ruz0MSilB,55.0,191225.0,0.0,3.0
Famous Dex,Lil Gnar,"['chicago rap' 'drill' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'vapor trap' 'viral rap']",0WOxhx4hikIsyF3CRPLC8W,3EIX8WuD9ybB4ruz0MSilB,60.0,2395401.0,0.0,8.0
Flipp Dinero,Lil Gnar,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap' 'viral rap'],2HUwZ0kumzCSlhFcjFZfpp,3EIX8WuD9ybB4ruz0MSilB,60.0,1102904.0,0.0,6.0
Yung Bans,Lil Gnar,['plugg' 'rap' 'trap' 'underground hip hop' 'vapor trap'],6WkUZyqghQei2G809wMKuZ,3EIX8WuD9ybB4ruz0MSilB,56.0,706946.0,1.0,5.0
NOT,Lil Gnar,['aesthetic rap' 'florida rap' 'rap' 'underground hip hop'],5IbEL2xjRtKsunfmsahLuO,3EIX8WuD9ybB4ruz0MSilB,72.0,1137276.0,0.0,4.0
Fukkit,Lil Gnar,"['dark trap' 'meme rap' 'scream rap' 'underground hip hop' 'vapor trap'
 'viral rap']",2lumbRIs61wTw0biiIAUDI,3EIX8WuD9ybB4ruz0MSilB,52.0,137687.0,0.0,6.0
UnoTheActivist,Lil Gnar,"['melodic rap' 'plugg' 'pluggnb' 'rap' 'trap' 'underground hip hop'
 'vapor trap' 'viral rap']",0bZ9jANLkwEFVcSnHnwrpb,3EIX8WuD9ybB4ruz0MSilB,56.0,348803.0,1.0,8.0
Smooky MarGielaa,Lil Gnar,['melodic rap' 'nyc rap' 'vapor trap'],2HO2kO7O5gEnM91dhobllP,3EIX8WuD9ybB4ruz0MSilB,43.0,177022.0,0.0,3.0
Lil Yachty,Lil Gnar,['atl hip hop' 'hip hop' 'melodic rap' 'rap' 'trap' 'viral rap'],6icQOAFXDZKsumw3YXyusw,3EIX8WuD9ybB4ruz0MSilB,76.0,8235611.0,1.0,6.0
Robb Bank,Lil Gnar,['dark trap' 'miami hip hop' 'underground hip hop' 'vapor trap'],7KduBCxhfAMiQlhMOHL3IZ,3EIX8WuD9ybB4ruz0MSilB,49.0,193010.0,1.0,4.0
Yung Tory,Lil Gnar,"['canadian hip hop' 'canadian trap' 'melodic rap' 'toronto rap'
 'vapor trap']",392I9I5QMSyoA0FmI5pVfx,3EIX8WuD9ybB4ruz0MSilB,47.0,238640.0,0.0,5.0
Lil Yachty,Lil Pump,['atl hip hop' 'hip hop' 'melodic rap' 'rap' 'trap' 'viral rap'],6icQOAFXDZKsumw3YXyusw,3wyVrVrFCkukjdVIdirGVY,76.0,8235611.0,1.0,6.0
Ugly God,Lil Pump,['meme rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],3Fdm9TFJQCLmC3AWMuGExi,3wyVrVrFCkukjdVIdirGVY,52.0,2035902.0,0.0,5.0
Famous Dex,Lil Pump,"['chicago rap' 'drill' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'vapor trap' 'viral rap']",0WOxhx4hikIsyF3CRPLC8W,3wyVrVrFCkukjdVIdirGVY,60.0,2395401.0,0.0,8.0
Ronny J,Lil Pump,['melodic rap' 'miami hip hop' 'underground hip hop' 'vapor trap'],3TKCdsX8yNNoiC1gesn6or,3wyVrVrFCkukjdVIdirGVY,50.0,373418.0,14.0,4.0
Tay-K,Lil Pump,['cali rap' 'dfw rap' 'rap' 'trap' 'vapor trap' 'viral rap'],2ODbg2404zUzTi02qIPEjB,3wyVrVrFCkukjdVIdirGVY,65.0,2916197.0,0.0,6.0
Quality Control,Lil Pump,"['hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'viral rap']",6i392l38cR3uBPF0DbNs7S,3wyVrVrFCkukjdVIdirGVY,64.0,1047074.0,0.0,7.0
Kid Trunks,Lil Pump,['asian american hip hop' 'dark trap' 'underground hip hop' 'vapor trap'],57SA5Qv24Vydwd6bJnV8fI,3wyVrVrFCkukjdVIdirGVY,50.0,285787.0,0.0,4.0
Comethazine,Lil Pump,['rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],1iJdyDcY98X3GMnUesl7tf,3wyVrVrFCkukjdVIdirGVY,63.0,2030377.0,0.0,5.0
Lil Gnar,Lil Pump,"['atl hip hop' 'dark trap' 'melodic rap' 'trap' 'underground hip hop'
 'vapor trap' 'viral rap']",3EIX8WuD9ybB4ruz0MSilB,3wyVrVrFCkukjdVIdirGVY,56.0,501135.0,0.0,7.0
Lil Xan,Lil Pump,['emo rap'],3EXdLajEO02ziZ90P90bSW,3wyVrVrFCkukjdVIdirGVY,59.0,2247748.0,0.0,1.0
6ix9ine,Lil Pump,['emo rap' 'rap' 'trap'],7gZfnEnfiaHzxARJ2LeXrf,3wyVrVrFCkukjdVIdirGVY,71.0,6749602.0,0.0,3.0
Rich The Kid,Lil Pump,"['atl hip hop' 'hip hop' 'melodic rap' 'plugg' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'vapor trap' 'viral rap']",1pPmIToKXyGdsCF6LmqLmI,3wyVrVrFCkukjdVIdirGVY,68.0,2883004.0,0.0,10.0
Huncho Jack,Lil Pump,['hip hop' 'melodic rap' 'rap' 'southern hip hop' 'trap'],6extd4B6hl8VTmnlhpl2bY,3wyVrVrFCkukjdVIdirGVY,58.0,1024880.0,0.0,5.0
YBN Nahmir,Lil Pump,['alabama rap' 'rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],3gGUMEwIX6XodWsYEvKSal,3wyVrVrFCkukjdVIdirGVY,63.0,2881185.0,0.0,6.0
